instructions.started,instructions.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_1.ran,amount1,amount2,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,bye.started,bye.stopped
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,36.8026,39.5852,left,2.5672,,,,,,,"Receive £1,000 in 14 days time",Receive £700 now,0,1,1,7,1,,,,,,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,39.5858,42.3109,left,2.5077,,,,,,,"Receive £30,000 in 90 days time","Receive £20,000 now",0,2,2,8,1,,,,,,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,42.3116,45.1271,left,2.5982,,,,,,,"Receive £100,000 in 5 days time","Receive £20,000 now",0,3,3,9,1,,,,,,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,45.1278,47.7684,right,2.4265,,,,,,,"Receive £100,000 now","Receive £7,000,000 in 1 year time",0,4,4,3,1,,,,,,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,47.7689,50.951,right,2.9671,,,,,,,"Receive £10,000 now","Receive £100,000 in 10 days time",0,5,5,0,1,,,,,,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,50.9514,53.101,right,1.9315,,,,,,,"Receive £80,000 now","Receive £200,000 in 30 days time",0,6,6,1,1,,,,,,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,53.1015,55.5267,right,2.2084,,,,,,,"Receive £6,000 now","Receive £20,000 in 100 days time",0,7,7,4,1,,,,,,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,55.5276,58.4264,left,2.6852,,,,,,,"Receive £500,000 in 80 days time","Receive £4,000 now",0,8,8,5,1,,,,,,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,58.4268,62.7763,left,4.1334,,,,,,,"Receive £5,000 now",Receive £800 in 2 days time,0,9,9,2,1,,,,,,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,62.7859,66.0732,left,3.0677,,,,,,,Receive £10 in 14 days time,Receive £7 now,,,,,,0,0,0,7,1,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,66.0741,69.5618,left,3.2724,,,,,,,Receive £8 now,Receive £10 in 30 days time,,,,,,0,1,1,1,1,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,69.5623,72.5178,left,2.7362,,,,,,,Receive £9 in 30 days time,Receive £2 now,,,,,,0,2,2,6,1,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,72.5186,75.5009,right,2.7668,,,,,,,Receive £5 in 80 days time,Receive £4 now,,,,,,0,3,3,5,1,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,75.5016,78.5174,right,2.8063,,,,,,,Receive £1 now,Receive £10 in 100 days time,,,,,,0,4,4,4,1,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,78.5178,82.1593,right,3.4244,,,,,,,Receive £10 in 5 days time,Receive £9 now,,,,,,0,5,5,9,1,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,82.1599,83.9095,left,1.5314,,,,,,,Receive £10 now,Receive £10 in 10 days time,,,,,,0,6,6,0,1,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,83.9102,86.6343,right,2.5077,,,,,,,Receive £1 now,Receive £7 in 7 days time,,,,,,0,7,7,3,1,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,86.6347,88.6673,right,1.8164,,,,,,,Receive £5 now,Receive £8 in 2 days time,,,,,,0,8,8,2,1,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,88.6678,90.9927,right,2.1093,,,,,,,Receive £3 in 90 days time,Receive £5 now,,,,,,0,9,9,8,1,,
,,,,,786166,001,2026-05-12_14h52.11.265,delay_discount,2026.1.3,Win32,123.4567901,,,,,,,,,,,,,,,,,,,,,,,90.9937,93.9929
